"adm_03","rowcacode3","year","month","seasonaltotal_precip","seasonalmean_precip"
"Dioundiou","NER003002001",2010,8,248.722782085197,41.4537970141995
"Dioundiou","NER003002001",2010,9,88.5141126797161,14.752352113286
"Dioundiou","NER003002001",2011,6,61.9720722563067,10.3286787093844
"Dioundiou","NER003002001",2011,7,128.424509019049,21.4040848365081
"Dioundiou","NER003002001",2011,8,211.284736389693,35.2141227316156
"Dioundiou","NER003002001",2011,9,93.4464162831993,15.5744027138666
"Dioundiou","NER003002001",2012,6,67.8225262976007,11.3037543829334
"Dioundiou","NER003002001",2012,7,163.596076954717,27.2660128257862
"Dioundiou","NER003002001",2012,8,238.043333932663,39.6738889887771
"Dioundiou","NER003002001",2012,9,140.866787784003,23.4777979640004
"Dioundiou","NER003002001",2013,6,110.595001226633,18.4325002044389
"Dioundiou","NER003002001",2013,7,142.209718700547,23.7016197834245
"Dioundiou","NER003002001",2013,8,224.319669095635,37.3866115159391
"Dioundiou","NER003002001",2013,9,87.3389853282349,14.5564975547058
"Dioundiou","NER003002001",2014,6,91.1298293586454,15.1883048931076
"Dioundiou","NER003002001",2014,7,126.862892510241,21.1438154183735
"Dioundiou","NER003002001",2014,8,199.689872991711,33.2816454986185
"Dioundiou","NER003002001",2014,9,152.640313021951,25.4400521703251
"Dioundiou","NER003002001",2015,6,62.5524934944325,10.4254155824054
"Dioundiou","NER003002001",2015,7,163.627538197729,27.2712563662882
"Dioundiou","NER003002001",2015,8,216.603555921743,36.1005926536238
"Dioundiou","NER003002001",2015,9,134.120019128527,22.3533365214211
"Dioundiou","NER003002001",2016,6,81.5224320585196,13.5870720097533
"Dioundiou","NER003002001",2016,7,114.411969639356,19.0686616065594
"Dioundiou","NER003002001",2016,8,192.308871033565,32.0514785055942
"Dioundiou","NER003002001",2016,9,162.447574721152,27.0745957868587
"Dioundiou","NER003002001",2017,6,143.710794074072,23.9517990123453
"Dioundiou","NER003002001",2017,7,141.753990496054,23.6256650826757
"Dioundiou","NER003002001",2017,8,178.470300509316,29.7450500848859
"Dioundiou","NER003002001",2017,9,81.4227080485845,13.5704513414307
"Dioundiou","NER003002001",2018,6,106.316185051166,17.7193641751944
"Dioundiou","NER003002001",2018,7,191.153807156419,31.8589678594032
"Dioundiou","NER003002001",2018,8,292.676242563769,48.7793737606282
"Dioundiou","NER003002001",2018,9,137.506301000572,22.9177168334286
"Dioundiou","NER003002001",2019,6,89.9645704190361,14.9940950698394
"Dioundiou","NER003002001",2019,7,181.071378411738,30.178563068623
"Dioundiou","NER003002001",2019,8,171.355947974487,28.5593246624145
"Dioundiou","NER003002001",2019,9,135.296947091532,22.5494911819221
"Dioundiou","NER003002001",2020,6,123.572194145355,20.5953656908924
"Dioundiou","NER003002001",2020,7,215.995069417798,35.9991782362997
"Dioundiou","NER003002001",2020,8,326.447988231418,54.4079980385697
"Dioundiou","NER003002001",2020,9,214.339310427949,35.7232184046582
"Dioundiou","NER003002001",2021,6,81.4516789980484,13.5752798330081
"Dioundiou","NER003002001",2021,7,137.768038274577,22.9613397124296
"Dioundiou","NER003002001",2021,8,271.785330305466,45.297555050911
"Dioundiou","NER003002001",2021,9,145.161589407473,24.1935982345788
"Zabori","NER003002003",1981,6,81.6006423287201,13.6001070547867
"Zabori","NER003002003",1981,7,211.731989091396,35.288664848566
"Zabori","NER003002003",1981,8,164.183738311312,27.3639563852187
"Zabori","NER003002003",1981,9,115.84644828596,19.3077413809933
"Zabori","NER003002003",1982,6,105.499466870467,17.5832444784112
"Zabori","NER003002003",1982,7,88.8260046900535,14.8043341150089
"Zabori","NER003002003",1982,8,213.843620805243,35.6406034675405
"Zabori","NER003002003",1982,9,54.3243675527479,9.05406125879131
"Zabori","NER003002003",1983,6,96.5686339383223,16.0947723230537
"Zabori","NER003002003",1983,7,119.438963926478,19.9064939877464
"Zabori","NER003002003",1983,8,128.773523080556,21.4622538467594
"Zabori","NER003002003",1983,9,122.943216088317,20.4905360147196
"Zabori","NER003002003",1984,6,64.4507803251954,10.7417967208659
"Zabori","NER003002003",1984,7,80.8377001812669,13.4729500302111
"Zabori","NER003002003",1984,8,64.1941125033394,10.6990187505566
"Zabori","NER003002003",1984,9,120.53948108139,20.0899135135649
"Zabori","NER003002003",1985,6,81.1393541847317,13.5232256974553
"Zabori","NER003002003",1985,7,105.186331268881,17.5310552114802
"Zabori","NER003002003",1985,8,256.735060686788,42.7891767811313
"Zabori","NER003002003",1985,9,115.625709672814,19.2709516121357
"Zabori","NER003002003",1986,6,68.8038050285002,11.4673008380834
"Zabori","NER003002003",1986,7,155.949622425993,25.9916037376656
"Zabori","NER003002003",1986,8,160.463841993342,26.743973665557
"Zabori","NER003002003",1986,9,160.414243942936,26.7357073238227
"Zabori","NER003002003",1987,6,79.0100097667063,13.1683349611177
"Zabori","NER003002003",1987,7,169.872330655136,28.3120551091894
"Zabori","NER003002003",1987,8,164.134837554966,27.355806259161
"Zabori","NER003002003",1987,9,59.9778250772126,9.99630417953543
"Zabori","NER003002003",1988,6,121.480149398856,20.2466915664759
"Zabori","NER003002003",1988,7,130.059573431584,21.6765955719307
"Zabori","NER003002003",1988,8,246.482810655509,41.0804684425848
"Zabori","NER003002003",1988,9,124.456877502544,20.7428129170907
"Zabori","NER003002003",1989,6,111.269384557157,18.5448974261929
"Zabori","NER003002003",1989,7,147.690580125479,24.6150966875798
"Zabori","NER003002003",1989,8,222.755100698608,37.1258501164347
"Zabori","NER003002003",1989,9,142.811830302215,23.8019717170358
"Zabori","NER003002003",1990,6,55.6677902157525,9.27796503595875
"Zabori","NER003002003",1990,7,223.907043171578,37.3178405285963
"Zabori","NER003002003",1990,8,118.306040154203,19.7176733590338
"Zabori","NER003002003",1990,9,106.221781997003,17.7036303328338
"Zabori","NER003002003",1991,6,124.640019027464,20.7733365045774
"Zabori","NER003002003",1991,7,117.767499335499,19.6279165559165
"Zabori","NER003002003",1991,8,261.41345413652,43.5689090227534
"Zabori","NER003002003",1991,9,39.6744865539483,6.61241442565805
"Zabori","NER003002003",1992,6,107.500511843421,17.9167519739035
"Zabori","NER003002003",1992,7,178.768308872809,29.7947181454682
"Zabori","NER003002003",1992,8,306.504635291846,51.0841058819743
"Zabori","NER003002003",1992,9,65.6265983844425,10.9377663974071
"Zabori","NER003002003",1993,6,97.1108520893283,16.185142014888
"Zabori","NER003002003",1993,7,142.259885383571,23.7099808972619
"Zabori","NER003002003",1993,8,196.658815899313,32.7764693165522
"Zabori","NER003002003",1993,9,102.375243306971,17.0625405511618
"Zabori","NER003002003",1994,6,160.638439149633,26.7730731916055
"Zabori","NER003002003",1994,7,168.881089480466,28.1468482467443
"Zabori","NER003002003",1994,8,323.284874570793,53.8808124284655
"Zabori","NER003002003",1994,9,165.96293786756,27.6604896445934
"Zabori","NER003002003",1995,6,64.5520871656912,10.7586811942819
"Zabori","NER003002003",1995,7,139.017397849198,23.1695663081996
"Zabori","NER003002003",1995,8,209.131858459496,34.8553097432493
"Zabori","NER003002003",1995,9,107.696863704258,17.9494772840429
"Zabori","NER003002003",1996,6,151.53028472625,25.255047454375
"Zabori","NER003002003",1996,7,94.2006991228549,15.7001165204758
"Zabori","NER003002003",1996,8,249.529435733729,41.5882392889548
"Zabori","NER003002003",1996,9,99.671743043516,16.6119571739193
"Zabori","NER003002003",1997,6,106.518374926739,17.7530624877899
"Zabori","NER003002003",1997,7,116.362919026717,19.3938198377861
"Zabori","NER003002003",1997,8,160.538188336027,26.7563647226712
"Zabori","NER003002003",1997,9,90.0518583681938,15.0086430613656
"Zabori","NER003002003",1998,6,123.89482115618,20.6491368593633
"Zabori","NER003002003",1998,7,139.615760498306,23.2692934163844
"Zabori","NER003002003",1998,8,192.520354731553,32.0867257885922
"Zabori","NER003002003",1998,9,159.772944504442,26.6288240840736
"Zabori","NER003002003",1999,6,38.0975375636365,6.34958959393941
"Zabori","NER003002003",1999,7,204.517000301445,34.0861667169074
"Zabori","NER003002003",1999,8,269.214618798196,44.8691031330327
"Zabori","NER003002003",1999,9,186.544574732683,31.0907624554472
"Zabori","NER003002003",2000,6,87.2811756955793,14.5468626159299
"Zabori","NER003002003",2000,7,197.202782585507,32.8671304309179
"Zabori","NER003002003",2000,8,192.12996665006,32.0216611083433
"Zabori","NER003002003",2000,9,83.7553192751928,13.9592198791988
"Zabori","NER003002003",2001,6,68.0185062628034,11.3364177104672
"Zabori","NER003002003",2001,7,168.018872955218,28.0031454925364
"Zabori","NER003002003",2001,8,211.459341826262,35.2432236377104
"Zabori","NER003002003",2001,9,81.837632166195,13.6396053610325
"Zabori","NER003002003",2002,6,84.6568721569765,14.1094786928294
"Zabori","NER003002003",2002,7,201.333368645233,33.5555614408722
"Zabori","NER003002003",2002,8,165.538047872703,27.5896746454506
"Zabori","NER003002003",2002,9,160.196187686127,26.6993646143545
"Zabori","NER003002003",2003,6,93.3046597850566,15.5507766308428
"Zabori","NER003002003",2003,7,172.703740428094,28.7839567380157
"Zabori","NER003002003",2003,8,250.280047137721,41.7133411896202
"Zabori","NER003002003",2003,9,156.238069485149,26.0396782475249
"Zabori","NER003002003",2004,6,62.097370758709,10.3495617931182
"Zabori","NER003002003",2004,7,143.104257694628,23.8507096157713
"Zabori","NER003002003",2004,8,204.912532366683,34.1520887277805
"Zabori","NER003002003",2004,9,88.4987819318238,14.7497969886373
"Zabori","NER003002003",2005,6,108.401467386737,18.0669112311229
"Zabori","NER003002003",2005,7,164.860071072683,27.4766785121138
"Zabori","NER003002003",2005,8,198.580887002289,33.0968145003815
"Zabori","NER003002003",2005,9,145.831409621221,24.3052349368701
"Zabori","NER003002003",2006,6,56.4168203787108,9.4028033964518
"Zabori","NER003002003",2006,7,216.879111997124,36.1465186661874
"Zabori","NER003002003",2006,8,194.913533266259,32.4855888777099
"Zabori","NER003002003",2006,9,126.973815832909,21.1623026388182
"Zabori","NER003002003",2007,6,92.8950892347147,15.4825148724524
"Zabori","NER003002003",2007,7,141.281294336485,23.5468823894141
"Zabori","NER003002003",2007,8,286.840106079998,47.8066843466664
"Zabori","NER003002003",2007,9,91.4980011471996,15.2496668578666
"Zabori","NER003002003",2008,6,92.8728306580022,15.478805109667
"Zabori","NER003002003",2008,7,142.949816275616,23.8249693792693
"Zabori","NER003002003",2008,8,220.177628098342,36.6962713497236
"Zabori","NER003002003",2008,9,92.1180278307907,15.3530046384651
"Zabori","NER003002003",2009,6,82.9008975623687,13.8168162603948
"Zabori","NER003002003",2009,7,139.236979050431,23.2061631750718
"Zabori","NER003002003",2009,8,172.115532461298,28.6859220768829
"Zabori","NER003002003",2009,9,98.224523511333,16.3707539185555
"Zabori","NER003002003",2010,6,129.947202168535,21.6578670280891
"Zabori","NER003002003",2010,7,108.204142862076,18.034023810346
"Zabori","NER003002003",2010,8,230.80837260136,38.4680621002266
"Zabori","NER003002003",2010,9,85.8500600729309,14.3083433454885
"Zabori","NER003002003",2011,6,60.4502836528008,10.0750472754668
"Zabori","NER003002003",2011,7,111.980217217138,18.6633695361896
"Zabori","NER003002003",2011,8,209.720386347983,34.9533977246639
"Zabori","NER003002003",2011,9,87.4949625740426,14.5824937623404
"Zabori","NER003002003",2012,6,61.0604806591504,10.1767467765251
"Zabori","NER003002003",2012,7,152.173562262514,25.3622603770857
"Zabori","NER003002003",2012,8,233.26910406734,38.8781840112234
"Zabori","NER003002003",2012,9,127.049233720416,21.174872286736
"Zabori","NER003002003",2013,6,99.9699722695152,16.6616620449192
"Zabori","NER003002003",2013,7,136.800718879844,22.8001198133073
"Zabori","NER003002003",2013,8,212.557008391515,35.4261680652525
"Zabori","NER003002003",2013,9,81.5503200452524,13.5917200075421
"Zabori","NER003002003",2014,6,87.6642388126117,14.6107064687686
"Zabori","NER003002003",2014,7,139.733794834428,23.288965805738
"Zabori","NER003002003",2014,8,199.810886099045,33.3018143498408
"Zabori","NER003002003",2014,9,145.045269940896,24.174211656816
"Zabori","NER003002003",2015,6,58.3543130048549,9.72571883414247
"Zabori","NER003002003",2015,7,160.910813495235,26.8184689158725
"Zabori","NER003002003",2015,8,215.622264877198,35.9370441461997
"Zabori","NER003002003",2015,9,128.901355072304,21.4835591787173
"Zabori","NER003002003",2016,6,77.9549110027668,12.9924851671278
"Zabori","NER003002003",2016,7,119.315091012016,19.8858485020027
"Zabori","NER003002003",2016,8,170.517293927891,28.4195489879819
"Zabori","NER003002003",2016,9,135.50331469512,22.5838857825201
"Zabori","NER003002003",2017,6,134.332737798684,22.3887896331139
"Zabori","NER003002003",2017,7,138.238792520351,23.0397987533919
"Zabori","NER003002003",2017,8,163.361688962779,27.2269481604632
"Zabori","NER003002003",2017,9,72.2280357633228,12.0380059605538
"Zabori","NER003002003",2018,6,93.0259891064529,15.5043315177422
"Zabori","NER003002003",2018,7,184.714353872805,30.7857256454675
"Zabori","NER003002003",2018,8,262.190208797642,43.6983681329404
"Zabori","NER003002003",2018,9,124.133945173868,20.6889908623113
"Zabori","NER003002003",2019,6,86.1732258274081,14.362204304568
"Zabori","NER003002003",2019,7,174.050487066342,29.0084145110571
"Zabori","NER003002003",2019,8,155.297266235698,25.8828777059496
"Zabori","NER003002003",2019,9,133.225304354436,22.2042173924059
"Zabori","NER003002003",2020,6,107.06793112225,17.8446551870417
"Zabori","NER003002003",2020,7,219.444466946257,36.5740778243761
"Zabori","NER003002003",2020,8,289.071473758147,48.1785789596911
"Zabori","NER003002003",2020,9,216.656156281855,36.1093593803092
"Zabori","NER003002003",2021,6,75.443652102376,12.5739420170627
"Zabori","NER003002003",2021,7,141.263687653516,23.5439479422527
"Zabori","NER003002003",2021,8,223.046393624419,37.1743989374031
"Zabori","NER003002003",2021,9,133.523060059782,22.2538433432969
"Karakara","NER003002002",1981,6,79.6750622018551,13.2791770336425
"Karakara","NER003002002",1981,7,207.403663539171,34.5672772565285
"Karakara","NER003002002",1981,8,160.746906143947,26.7911510239912
"Karakara","NER003002002",1981,9,107.098172895639,17.8496954826066
"Karakara","NER003002002",1982,6,94.6829193929555,15.7804865654926
"Karakara","NER003002002",1982,7,95.1690560136572,15.8615093356095
"Karakara","NER003002002",1982,8,214.18063491341,35.6967724855683
"Karakara","NER003002002",1982,9,47.0837205631442,7.84728676052403
"Karakara","NER003002002",1983,6,88.2965530325732,14.7160921720955
"Karakara","NER003002002",1983,7,122.142496769539,20.3570827949231
"Karakara","NER003002002",1983,8,115.710641168236,19.2851068613727
"Karakara","NER003002002",1983,9,110.424436387849,18.4040727313081
"Karakara","NER003002002",1984,6,62.5970915838571,10.4328485973095
"Karakara","NER003002002",1984,7,67.5564227253447,11.2594037875574
"Karakara","NER003002002",1984,8,57.2342442864176,9.53904071440294
"Karakara","NER003002002",1984,9,96.8337852836748,16.1389642139458
"Karakara","NER003002002",1985,6,75.1880005378982,12.531333422983
"Karakara","NER003002002",1985,7,105.806213153475,17.6343688589126
"Karakara","NER003002002",1985,8,247.90760263249,41.3179337720816
"Karakara","NER003002002",1985,9,104.222852120264,17.3704753533773
"Karakara","NER003002002",1986,6,70.4781435397746,11.7463572566291
"Karakara","NER003002002",1986,7,159.819758300453,26.6366263834088
"Karakara","NER003002002",1986,8,156.752217086041,26.1253695143402
"Karakara","NER003002002",1986,9,149.310344952106,24.8850574920177
"Karakara","NER003002002",1987,6,69.0735098210025,11.5122516368338
"Karakara","NER003002002",1987,7,166.097924059069,27.6829873431783
"Karakara","NER003002002",1987,8,158.799244838002,26.4665408063337
"Karakara","NER003002002",1987,9,57.9482069289008,9.65803448815014
"Karakara","NER003002002",1988,6,107.793720671904,17.965620111984
"Karakara","NER003002002",1988,7,124.878335911443,20.8130559852405
"Karakara","NER003002002",1988,8,238.919978768379,39.8199964613965
"Karakara","NER003002002",1988,9,122.447737878473,20.4079563130789
"Karakara","NER003002002",1989,6,105.141018934751,17.5235031557918
"Karakara","NER003002002",1989,7,140.236622276341,23.3727703793901
"Karakara","NER003002002",1989,8,197.574879295101,32.9291465491835
"Karakara","NER003002002",1989,9,113.82927009412,18.9715450156866
"Karakara","NER003002002",1990,6,53.9482659613377,8.99137766022295
"Karakara","NER003002002",1990,7,221.008855430201,36.8348092383669
"Karakara","NER003002002",1990,8,105.981373320493,17.6635622200821
"Karakara","NER003002002",1990,9,98.1300345649813,16.3550057608302
"Karakara","NER003002002",1991,6,131.215545312258,21.8692575520429
"Karakara","NER003002002",1991,7,109.179185824114,18.1965309706856
"Karakara","NER003002002",1991,8,260.97400162709,43.4956669378484
"Karakara","NER003002002",1991,9,35.3410178551149,5.89016964251915
"Karakara","NER003002002",1992,6,101.113368479592,16.852228079932
